objectid,filename,title,creator,date,source,identifier,type,format
gbby-57g040,http://archives.nd.edu/Bagby/GBBY-57g040.jpg,GBBY 57G/040: Rex Enright: Football Player - 1923-1925,University of Notre Dame Archives,1923-1925,http://archives.nd.edu/Bagby/GBBY-57g040.jpg,gbby-57g040,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g041,http://archives.nd.edu/Bagby/GBBY-57g041.jpg,GBBY 57G/041: Rex Enright: Football Player - 1923-1925,University of Notre Dame Archives,1923-1925,http://archives.nd.edu/Bagby/GBBY-57g041.jpg,gbby-57g041,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g042,http://archives.nd.edu/Bagby/GBBY-57g042.jpg,GBBY 57G/042: Christy Flanagan: Football Player - 1925-1927,University of Notre Dame Archives,1925-1927,http://archives.nd.edu/Bagby/GBBY-57g042.jpg,gbby-57g042,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g043,http://archives.nd.edu/Bagby/GBBY-57g043.jpg,GBBY 57G/043: Christy Flanagan: Football Player - 1925-1927,University of Notre Dame Archives,1925-1927,http://archives.nd.edu/Bagby/GBBY-57g043.jpg,gbby-57g043,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g044,http://archives.nd.edu/Bagby/GBBY-57g044.jpg,GBBY 57G/044: John Frederick: Football Player - 1925-1927,University of Notre Dame Archives,1925-1927,http://archives.nd.edu/Bagby/GBBY-57g044.jpg,gbby-57g044,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g045,http://archives.nd.edu/Bagby/GBBY-57g045.jpg,GBBY 57G/045: John Frederick: Football Player - 1925-1927,University of Notre Dame Archives,1925-1927,http://archives.nd.edu/Bagby/GBBY-57g045.jpg,gbby-57g045,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g046,http://archives.nd.edu/Bagby/GBBY-57g046.jpg,GBBY 57G/046: John Frederick: Football Player - 1925-1927,University of Notre Dame Archives,1925-1927,http://archives.nd.edu/Bagby/GBBY-57g046.jpg,gbby-57g046,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g047,http://archives.nd.edu/Bagby/GBBY-57g047.jpg,GBBY 57G/047: Karl Fulnecky: Football Player - 1933,University of Notre Dame Archives,1933,http://archives.nd.edu/Bagby/GBBY-57g047.jpg,gbby-57g047,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g048,http://archives.nd.edu/Bagby/GBBY-57g048.jpg,GBBY 57G/048: Tom (Kitty) Gorman: Football Player - 1931-1933,University of Notre Dame Archives,1931-1933,http://archives.nd.edu/Bagby/GBBY-57g048.jpg,gbby-57g048,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g049,http://archives.nd.edu/Bagby/GBBY-57g049.jpg,"GBBY 57G/049: Thomas (Tom, Red) Hearden: Football Player - 1924-1926",University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g049.jpg,gbby-57g049,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g050,http://archives.nd.edu/Bagby/GBBY-57g050.jpg,"GBBY 57G/050: Thomas (Tom, Red) Hearden: Football Player - 1924-1926",University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g050.jpg,gbby-57g050,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g051,http://archives.nd.edu/Bagby/GBBY-57g051.jpg,"GBBY 57G/051: Thomas (Tom, Red) Hearden: Football Player - 1924-1926",University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g051.jpg,gbby-57g051,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g052,http://archives.nd.edu/Bagby/GBBY-57g052.jpg,GBBY 57G/052: John Hogan: Football Player - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g052.jpg,gbby-57g052,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g053,http://archives.nd.edu/Bagby/GBBY-57g053.jpg,GBBY 57G/053: Paul Host: Football Player - 1932,University of Notre Dame Archives,1932,http://archives.nd.edu/Bagby/GBBY-57g053.jpg,gbby-57g053,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g054,http://archives.nd.edu/Bagby/GBBY-57g054.jpg,GBBY 57G/054: Max Houser: Football Player - 1923-1924,University of Notre Dame Archives,1923-1924,http://archives.nd.edu/Bagby/GBBY-57g054.jpg,gbby-57g054,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g055,http://archives.nd.edu/Bagby/GBBY-57g055.jpg,GBBY 57G/055: Ed Hunsinger: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g055.jpg,gbby-57g055,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g056,http://archives.nd.edu/Bagby/GBBY-57g056.jpg,GBBY 57G/056: Ed Hunsinger: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g056.jpg,gbby-57g056,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g057,http://archives.nd.edu/Bagby/GBBY-57g057.jpg,GBBY 57G/057: Arthur S.J. Katz: Football Player - 1933,University of Notre Dame Archives,1933,http://archives.nd.edu/Bagby/GBBY-57g057.jpg,gbby-57g057,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g058,http://archives.nd.edu/Bagby/GBBY-57g058.jpg,GBBY 57G/058: Charles H. Keller (South Bend Resident?) - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-57g058.jpg,gbby-57g058,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g059,http://archives.nd.edu/Bagby/GBBY-57g059.jpg,GBBY 57G/059: Louis Kisch (South Bend Resident?) - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-57g059.jpg,gbby-57g059,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g060,http://archives.nd.edu/Bagby/GBBY-57g060.jpg,GBBY 57G/060: Noble Kizer: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g060.jpg,gbby-57g060,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g061,http://archives.nd.edu/Bagby/GBBY-57g061.jpg,GBBY 57G/061: Noble Kizer: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g061.jpg,gbby-57g061,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g062,http://archives.nd.edu/Bagby/GBBY-57g062.jpg,GBBY 57G/062: Arden Kline (South Bend Policeman) - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-57g062.jpg,gbby-57g062,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g063,http://archives.nd.edu/Bagby/GBBY-57g063.jpg,GBBY 57G/063: Mike Koken: Football Player - 1930-1932,University of Notre Dame Archives,1930-1932,http://archives.nd.edu/Bagby/GBBY-57g063.jpg,gbby-57g063,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g064,http://archives.nd.edu/Bagby/GBBY-57g064.jpg,GBBY 57G/064: Edwin Kosky: Football Player - 1929,University of Notre Dame Archives,1929,http://archives.nd.edu/Bagby/GBBY-57g064.jpg,gbby-57g064,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g065,http://archives.nd.edu/Bagby/GBBY-57g065.jpg,GBBY 57G/065: Casimer Kubiak (South Bend Resident?) - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-57g065.jpg,gbby-57g065,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g066,http://archives.nd.edu/Bagby/GBBY-57g066.jpg,GBBY 57G/066: Lafortune (South Bend Resident?) - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-57g066.jpg,gbby-57g066,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g067,http://archives.nd.edu/Bagby/GBBY-57g067.jpg,GBBY 57G/067: John Law: Football Player - 1926-1929,University of Notre Dame Archives,1926-1929,http://archives.nd.edu/Bagby/GBBY-57g067.jpg,gbby-57g067,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g068,http://archives.nd.edu/Bagby/GBBY-57g068.jpg,GBBY 57G/068: Elmer Layden: as Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g068.jpg,gbby-57g068,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g069,http://archives.nd.edu/Bagby/GBBY-57g069.jpg,GBBY 57G/069: Elmer Layden: as Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g069.jpg,gbby-57g069,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g070,http://archives.nd.edu/Bagby/GBBY-57g070.jpg,GBBY 57G/070: Elmer Layden: as Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g070.jpg,gbby-57g070,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g071,http://archives.nd.edu/Bagby/GBBY-57g071.jpg,GBBY 57G/071: Francis (Mike) Layden: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g071.jpg,gbby-57g071,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g072,http://archives.nd.edu/Bagby/GBBY-57g072.jpg,GBBY 57G/072: Mike Leding: Football Player - 1931-1932,University of Notre Dame Archives,1931-1932,http://archives.nd.edu/Bagby/GBBY-57g072.jpg,gbby-57g072,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g073,http://archives.nd.edu/Bagby/GBBY-57g073.jpg,GBBY 57G/073: Jim Leonard: Football Player - 1931-1933,University of Notre Dame Archives,1931-1933,http://archives.nd.edu/Bagby/GBBY-57g073.jpg,gbby-57g073,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g074,http://archives.nd.edu/Bagby/GBBY-57g074.jpg,GBBY 57G/074: George Leppig: Football Player - 1926-1928,University of Notre Dame Archives,1926-1928,http://archives.nd.edu/Bagby/GBBY-57g074.jpg,gbby-57g074,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g075,http://archives.nd.edu/Bagby/GBBY-57g075.jpg,GBBY 57G/075: Bernie Livergood: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g075.jpg,gbby-57g075,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g076,http://archives.nd.edu/Bagby/GBBY-57g076.jpg,GBBY 57G/076: Bernie Livergood: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g076.jpg,gbby-57g076,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g077,http://archives.nd.edu/Bagby/GBBY-57g077.jpg,GBBY 57G/077: Nick Lukats: Football Player - 1930-1933,University of Notre Dame Archives,1930-1933,http://archives.nd.edu/Bagby/GBBY-57g077.jpg,gbby-57g077,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g078,http://archives.nd.edu/Bagby/GBBY-57g078.jpg,GBBY 57G/078: Nick Lukats: Football Player - 1930-1933,University of Notre Dame Archives,1930-1933,http://archives.nd.edu/Bagby/GBBY-57g078.jpg,gbby-57g078,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g079,http://archives.nd.edu/Bagby/GBBY-57g079.jpg,GBBY 57G/079: Nick Lukats: Football Player - 1930-1933,University of Notre Dame Archives,1930-1933,http://archives.nd.edu/Bagby/GBBY-57g079.jpg,gbby-57g079,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g080,http://archives.nd.edu/Bagby/GBBY-57g080.jpg,GBBY 57G/080: Ray Marelli: Football Player - 1925-1926,University of Notre Dame Archives,1925-1926,http://archives.nd.edu/Bagby/GBBY-57g080.jpg,gbby-57g080,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g081,http://archives.nd.edu/Bagby/GBBY-57g081.jpg,GBBY 57G/081: Ray Marelli: Football Player - 1925-1926,University of Notre Dame Archives,1925-1926,http://archives.nd.edu/Bagby/GBBY-57g081.jpg,gbby-57g081,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g082,http://archives.nd.edu/Bagby/GBBY-57g082.jpg,GBBY 57G/082: D.A. Martin (South Bend Policeman) - 1928,University of Notre Dame Archives,1928,http://archives.nd.edu/Bagby/GBBY-57g082.jpg,gbby-57g082,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g083,http://archives.nd.edu/Bagby/GBBY-57g083.jpg,GBBY 57G/083: Joe Maxwell: Football Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g083.jpg,gbby-57g083,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g084,http://archives.nd.edu/Bagby/GBBY-57g084.jpg,GBBY 57G/084: Joe Maxwell: Football Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g084.jpg,gbby-57g084,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g085,http://archives.nd.edu/Bagby/GBBY-57g085.jpg,GBBY 57G/085: Ed McCormick (South Bend Resident?) - c1920s,University of Notre Dame Archives,1920s,http://archives.nd.edu/Bagby/GBBY-57g085.jpg,gbby-57g085,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g086,http://archives.nd.edu/Bagby/GBBY-57g086.jpg,GBBY 57G/086: Charles McKinney: Football Player - 1926-1927,University of Notre Dame Archives,1926-1927,http://archives.nd.edu/Bagby/GBBY-57g086.jpg,gbby-57g086,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g087,http://archives.nd.edu/Bagby/GBBY-57g087.jpg,GBBY 57G/087: T.S. McLaughlin: Football Player - 1926,University of Notre Dame Archives,1926,http://archives.nd.edu/Bagby/GBBY-57g087.jpg,gbby-57g087,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g088,http://archives.nd.edu/Bagby/GBBY-57g088.jpg,GBBY 57G/088: John vs. McManmon: Football Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g088.jpg,gbby-57g088,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g089,http://archives.nd.edu/Bagby/GBBY-57g089.jpg,GBBY 57G/089: John vs. McManmon: Football Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g089.jpg,gbby-57g089,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g090,http://archives.nd.edu/Bagby/GBBY-57g090.jpg,GBBY 57G/090: John vs. McManmon: Football Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g090.jpg,gbby-57g090,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g091,http://archives.nd.edu/Bagby/GBBY-57g091.jpg,GBBY 57G/091: John McMullan: Football Player - 1923-1925,University of Notre Dame Archives,1923-1925,http://archives.nd.edu/Bagby/GBBY-57g091.jpg,gbby-57g091,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g092,http://archives.nd.edu/Bagby/GBBY-57g092.jpg,GBBY 57G/092: John McMullan: Football Player - 1923-1925,University of Notre Dame Archives,1923-1925,http://archives.nd.edu/Bagby/GBBY-57g092.jpg,gbby-57g092,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g093,http://archives.nd.edu/Bagby/GBBY-57g093.jpg,GBBY 57G/093: Vince McNally: Football Player - 1925-1926,University of Notre Dame Archives,1925-1926,http://archives.nd.edu/Bagby/GBBY-57g093.jpg,gbby-57g093,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g094,http://archives.nd.edu/Bagby/GBBY-57g094.jpg,GBBY 57G/094: George Melinkovich: Football Player - 1931-1934,University of Notre Dame Archives,1931-1934,http://archives.nd.edu/Bagby/GBBY-57g094.jpg,gbby-57g094,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g095,http://archives.nd.edu/Bagby/GBBY-57g095.jpg,GBBY 57G/095: Bert Metzger: Football Player - 1928-1930,University of Notre Dame Archives,1928-1930,http://archives.nd.edu/Bagby/GBBY-57g095.jpg,gbby-57g095,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g096,http://archives.nd.edu/Bagby/GBBY-57g096.jpg,GBBY 57G/096: Edgar 'Rip' Miller: Football Player (GBBY 57G/096 is Damaged) - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g096.jpg,gbby-57g096,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g097,http://archives.nd.edu/Bagby/GBBY-57g097.jpg,GBBY 57G/097: Don Miller: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g097.jpg,gbby-57g097,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g098,http://archives.nd.edu/Bagby/GBBY-57g098.jpg,GBBY 57G/098: Don Miller: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g098.jpg,gbby-57g098,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g099,http://archives.nd.edu/Bagby/GBBY-57g099.jpg,GBBY 57G/099: Fred Miller: Football Player - 1926-1928,University of Notre Dame Archives,1926-1928,http://archives.nd.edu/Bagby/GBBY-57g099.jpg,gbby-57g099,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g100,http://archives.nd.edu/Bagby/GBBY-57g100.jpg,GBBY 57G/100: Wayne Millner: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g100.jpg,gbby-57g100,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g101,http://archives.nd.edu/Bagby/GBBY-57g101.jpg,GBBY 57G/101: Wayne Millner: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g101.jpg,gbby-57g101,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g102,http://archives.nd.edu/Bagby/GBBY-57g102.jpg,GBBY 57G/102: Edgar (Rip) Miller: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g102.jpg,gbby-57g102,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g103,http://archives.nd.edu/Bagby/GBBY-57g103.jpg,GBBY 57G/103: Edgar (Rip) Miller: Football Player - 1922-1924,University of Notre Dame Archives,1922-1924,http://archives.nd.edu/Bagby/GBBY-57g103.jpg,gbby-57g103,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g104,http://archives.nd.edu/Bagby/GBBY-57g104.jpg,GBBY 57G/104: George Murrin: Football Player - 1925-1927,University of Notre Dame Archives,1925-1927,http://archives.nd.edu/Bagby/GBBY-57g104.jpg,gbby-57g104,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g105,http://archives.nd.edu/Bagby/GBBY-57g105.jpg,GBBY 57G/105: John Niemiec: Football Player - 1926-1928,University of Notre Dame Archives,1926-1928,http://archives.nd.edu/Bagby/GBBY-57g105.jpg,gbby-57g105,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g106,http://archives.nd.edu/Bagby/GBBY-57g106.jpg,GBBY 57G/106: John Niemiec: Football Player - 1926-1928,University of Notre Dame Archives,1926-1928,http://archives.nd.edu/Bagby/GBBY-57g106.jpg,gbby-57g106,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g107,http://archives.nd.edu/Bagby/GBBY-57g107.jpg,GBBY 57G/107: Harry O'Boyle: Football B/W Glass Plate Negative ~ Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g107.jpg,gbby-57g107,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g108,http://archives.nd.edu/Bagby/GBBY-57g108.jpg,GBBY 57G/108: Harry O'Boyle: Football Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g108.jpg,gbby-57g108,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g109,http://archives.nd.edu/Bagby/GBBY-57g109.jpg,GBBY 57G/109: Harry O'Boyle: Football Player - 1924-1926,University of Notre Dame Archives,1924-1926,http://archives.nd.edu/Bagby/GBBY-57g109.jpg,gbby-57g109,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g110,http://archives.nd.edu/Bagby/GBBY-57g110.jpg,GBBY 57G/110: Art Parisien: Football Player - 1925-1926,University of Notre Dame Archives,1925-1926,http://archives.nd.edu/Bagby/GBBY-57g110.jpg,gbby-57g110,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g111,http://archives.nd.edu/Bagby/GBBY-57g111.jpg,GBBY 57G/111: Andrew (Andy) Pilney: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g111.jpg,gbby-57g111,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g112,http://archives.nd.edu/Bagby/GBBY-57g112.jpg,GBBY 57G/112: Andrew (Andy) Pilney: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g112.jpg,gbby-57g112,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g113,http://archives.nd.edu/Bagby/GBBY-57g113.jpg,GBBY 57G/113: Andrew (Andy) Pilney: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g113.jpg,gbby-57g113,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g114,http://archives.nd.edu/Bagby/GBBY-57g114.jpg,GBBY 57G/114: Henry Pojman: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g114.jpg,gbby-57g114,Image;StillImage;Glassplatenegative,image/jpeg
gbby-57g115,http://archives.nd.edu/Bagby/GBBY-57g115.jpg,GBBY 57G/115: Henry Pojman: Football Player - 1933-1935,University of Notre Dame Archives,1933-1935,http://archives.nd.edu/Bagby/GBBY-57g115.jpg,gbby-57g115,Image;StillImage;Glassplatenegative,image/jpeg
